Position,TrackName,Artist,Date,Country,Indicators
9,Don't Wanna Know                                                            ,Maroon 5         ,22/01/2017,pl,0 1 0 0 0 0
10,Tuesday                                                                     ,Burak Yeter      ,22/01/2017,pl,0 1 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,23/01/2017,pl,0 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,23/01/2017,pl,0 0 0 0 0 0
3,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,23/01/2017,pl,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,23/01/2017,pl,0 0 0 0 0 0
5,Paris                                                                       ,The Chainsmokers ,23/01/2017,pl,0 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,23/01/2017,pl,0 0 0 0 0 0
7,I Feel It Coming                                                            ,The Weeknd       ,23/01/2017,pl,0 0 0 0 0 0
8,Tuesday                                                                     ,Burak Yeter      ,23/01/2017,pl,0 0 0 0 0 0
9,Closer                                                                      ,The Chainsmokers ,23/01/2017,pl,0 0 0 0 0 0
10,Just Hold On                                                                ,Steve Aoki       ,23/01/2017,pl,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,24/01/2017,pl,0 1 1 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,24/01/2017,pl,0 1 1 0 0 0
3,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,24/01/2017,pl,0 1 1 0 0 0
4,Paris                                                                       ,The Chainsmokers ,24/01/2017,pl,0 1 1 0 0 0
5,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,24/01/2017,pl,0 1 1 0 0 0
6,Starboy                                                                     ,The Weeknd       ,24/01/2017,pl,0 1 1 0 0 0
7,I Feel It Coming                                                            ,The Weeknd       ,24/01/2017,pl,0 1 1 0 0 0
8,Tuesday                                                                     ,Burak Yeter      ,24/01/2017,pl,0 1 1 0 0 0
9,Just Hold On                                                                ,Steve Aoki       ,24/01/2017,pl,0 1 1 0 0 0
10,Say You Won't Let Go                                                        ,James Arthur     ,24/01/2017,pl,0 1 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,25/01/2017,pl,0 0 1 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,25/01/2017,pl,0 0 1 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,25/01/2017,pl,0 0 1 0 0 0
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,25/01/2017,pl,0 0 1 0 0 0
5,Paris                                                                       ,The Chainsmokers ,25/01/2017,pl,0 0 1 0 0 0
6,Starboy                                                                     ,The Weeknd       ,25/01/2017,pl,0 0 1 0 0 0
7,I Feel It Coming                                                            ,The Weeknd       ,25/01/2017,pl,0 0 1 0 0 0
