Position,TrackName,Artist,Date,Country,Indicators
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,27-01-17,at,0 0 0 0 0 0
6,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,27-01-17,at,0 0 0 0 0 0
7,Solo Dance                                                                  ,Martin Jensen    ,27-01-17,at,0 0 0 0 0 0
8,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,27-01-17,at,0 0 0 0 0 0
9,Shed a Light                                                                ,Robin Schulz     ,27-01-17,at,0 0 0 0 0 0
10,Bad Ideas                                                                   ,Alle Farben      ,27-01-17,at,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,28-01-17,at,0 1 1 0 0 0
2,Paris                                                                       ,The Chainsmokers ,28-01-17,at,0 1 1 0 0 0
3,Alone                                                                       ,Alan Walker      ,28-01-17,at,0 1 1 0 0 0
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,28-01-17,at,0 1 1 0 0 0
5,Castle on the Hill                                                          ,Ed Sheeran       ,28-01-17,at,0 1 1 0 0 0
6,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,28-01-17,at,0 1 1 0 0 0
7,Solo Dance                                                                  ,Martin Jensen    ,28-01-17,at,0 1 1 0 0 0
8,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,28-01-17,at,0 1 1 0 0 0
9,Shed a Light                                                                ,Robin Schulz     ,28-01-17,at,0 1 1 0 0 0
10,Bad Ideas                                                                   ,Alle Farben      ,28-01-17,at,0 1 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,29-01-17,at,0 0 0 0 0 0
2,Paris                                                                       ,The Chainsmokers ,29-01-17,at,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,29-01-17,at,0 0 0 0 0 0
