Position,TrackName,Artist,Date,Country,Indicators
8,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,23-01-17,br,0 0 0 0 0 0
9,Closer                                                                      ,The Chainsmokers ,23-01-17,br,0 0 0 0 0 0
10,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,23-01-17,br,0 0 0 0 0 0
1,Hear Me Now                                                                 ,Alok             ,24-01-17,br,0 0 0 0 0 0
2,Shape of You                                                                ,Ed Sheeran       ,24-01-17,br,0 0 0 0 0 0
3,Deu Onda                                                                    ,MC G15           ,24-01-17,br,0 0 0 0 0 0
4,Olha a Explosão                                                            ,MC Kevinho       ,24-01-17,br,0 0 0 0 0 0
5,Loka                                                                        ,Simone & Simaria ,24-01-17,br,0 0 0 0 0 0
6,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,24-01-17,br,0 0 0 0 0 0
7,Starboy                                                                     ,The Weeknd       ,24-01-17,br,0 0 0 0 0 0
8,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,24-01-17,br,0 0 0 0 0 0
9,Closer                                                                      ,The Chainsmokers ,24-01-17,br,0 0 0 0 0 0
10,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,24-01-17,br,0 0 0 0 0 0
1,Hear Me Now                                                                 ,Alok             ,25-01-17,br,0 0 0 0 0 0
2,Shape of You                                                                ,Ed Sheeran       ,25-01-17,br,0 0 0 0 0 0
3,Deu Onda                                                                    ,MC G15           ,25-01-17,br,0 0 0 0 0 0
4,Olha a Explosão                                                            ,MC Kevinho       ,25-01-17,br,0 0 0 0 0 0
5,Loka                                                                        ,Simone & Simaria ,25-01-17,br,0 0 0 0 0 0
6,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,25-01-17,br,0 0 0 0 0 0
7,Starboy                                                                     ,The Weeknd       ,25-01-17,br,0 0 0 0 0 0
8,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,25-01-17,br,0 0 0 0 0 0
9,Closer                                                                      ,The Chainsmokers ,25-01-17,br,0 0 0 0 0 0
10,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,25-01-17,br,0 0 0 0 0 0
1,Hear Me Now                                                                 ,Alok             ,26-01-17,br,0 0 0 0 0 0
2,Shape of You                                                                ,Ed Sheeran       ,26-01-17,br,0 0 0 0 0 0
3,Deu Onda                                                                    ,MC G15           ,26-01-17,br,0 0 0 0 0 0
4,Olha a Explosão                                                            ,MC Kevinho       ,26-01-17,br,0 0 0 0 0 0
5,Loka                                                                        ,Simone & Simaria ,26-01-17,br,0 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,26-01-17,br,0 0 0 0 0 0
7,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,26-01-17,br,0 0 0 0 0 0
8,Closer                                                                      ,The Chainsmokers ,26-01-17,br,0 0 0 0 0 0
9,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,26-01-17,br,0 0 0 0 0 0
10,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,26-01-17,br,0 0 0 0 0 0
1,Hear Me Now                                                                 ,Alok             ,27-01-17,br,0 0 0 0 0 0
2,Shape of You                                                                ,Ed Sheeran       ,27-01-17,br,0 0 0 0 0 0
3,Deu Onda                                                                    ,MC G15           ,27-01-17,br,0 0 0 0 0 0
4,Olha a Explosão                                                            ,MC Kevinho       ,27-01-17,br,0 0 0 0 0 0
5,Loka                                                                        ,Simone & Simaria ,27-01-17,br,0 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,27-01-17,br,0 0 0 0 0 0
7,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,27-01-17,br,0 0 0 0 0 0
8,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,27-01-17,br,0 0 0 0 0 0
9,Closer                                                                      ,The Chainsmokers ,27-01-17,br,0 0 0 0 0 0
10,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,27-01-17,br,0 0 0 0 0 0
1,Hear Me Now                                                                 ,Alok             ,28-01-17,br,0 0 0 0 0 0
2,Deu Onda                                                                    ,MC G15           ,28-01-17,br,0 0 0 0 0 0
3,Olha a Explosão                                                            ,MC Kevinho       ,28-01-17,br,0 0 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,28-01-17,br,0 0 0 0 0 0
5,Loka                                                                        ,Simone & Simaria ,28-01-17,br,0 0 0 0 0 0
6,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,28-01-17,br,0 0 0 0 0 0
7,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,28-01-17,br,0 0 0 0 0 0
8,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,28-01-17,br,0 0 0 0 0 0
9,Starboy                                                                     ,The Weeknd       ,28-01-17,br,0 0 0 0 0 0
10,Meu Coração Deu PT - Ao Vivo                                              ,Wesley Safadão  ,28-01-17,br,0 0 0 0 0 0
1,Deu Onda                                                                    ,MC G15           ,29-01-17,br,0 0 0 0 0 0
2,Hear Me Now                                                                 ,Alok             ,29-01-17,br,0 0 0 0 0 0
3,Olha a Explosão                                                            ,MC Kevinho       ,29-01-17,br,0 0 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,29-01-17,br,0 0 0 0 0 0
5,Loka                                                                        ,Simone & Simaria ,29-01-17,br,0 0 0 0 0 0
6,Te Assumi Pro Brasil - Ao Vivo                                              ,Matheus & Kauan  ,29-01-17,br,0 0 0 0 0 0
7,Eu Sei de Cor - Ao Vivo | Acústico                                         ,Marília Mendonç,29-01-17,br,0 0 0 0 0 0
8,Medo Bobo - Ao Vivo                                                         ,Maiara & Maraisa ,29-01-17,br,0 0 0 0 0 0
