Position,TrackName,Artist,Date,Country,Indicators
2,Tchoin                                                                      ,Kaaris           ,20-01-17,fr,0 0 0 0 0 0
3,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,20-01-17,fr,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,20-01-17,fr,0 0 0 0 0 0
5,Mauvaise graine                                                             ,Nekfeu           ,20-01-17,fr,0 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,20-01-17,fr,0 0 0 0 0 0
7,Je m'en vais                                                                ,Vianney          ,20-01-17,fr,0 0 0 0 0 0
8,Sunset Lover                                                                ,Petit Biscuit    ,20-01-17,fr,0 0 0 0 0 0
9,Squa                                                                        ,Nekfeu           ,20-01-17,fr,0 0 0 0 0 0
10,I Feel It Coming                                                            ,The Weeknd       ,20-01-17,fr,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,21-01-17,fr,0 0 0 0 0 0
2,Tchoin                                                                      ,Kaaris           ,21-01-17,fr,0 0 0 0 0 0
3,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,21-01-17,fr,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,21-01-17,fr,0 0 0 0 0 0
5,Mauvaise graine                                                             ,Nekfeu           ,21-01-17,fr,0 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,21-01-17,fr,0 0 0 0 0 0
7,Sunset Lover                                                                ,Petit Biscuit    ,21-01-17,fr,0 0 0 0 0 0
8,Je m'en vais                                                                ,Vianney          ,21-01-17,fr,0 0 0 0 0 0
9,I Feel It Coming                                                            ,The Weeknd       ,21-01-17,fr,0 0 0 0 0 0
10,Bazardée                                                                   ,KeBlack          ,21-01-17,fr,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,22-01-17,fr,0 0 0 0 0 0
2,Tchoin                                                                      ,Kaaris           ,22-01-17,fr,0 0 0 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,22-01-17,fr,0 0 0 0 0 0
4,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,22-01-17,fr,0 0 0 0 0 0
5,Je m'en vais                                                                ,Vianney          ,22-01-17,fr,0 0 0 0 0 0
6,Mauvaise graine                                                             ,Nekfeu           ,22-01-17,fr,0 0 0 0 0 0
7,Sunset Lover                                                                ,Petit Biscuit    ,22-01-17,fr,0 0 0 0 0 0
8,Starboy                                                                     ,The Weeknd       ,22-01-17,fr,0 0 0 0 0 0
9,Castle on the Hill                                                          ,Ed Sheeran       ,22-01-17,fr,0 0 0 0 0 0
10,Bazardée                                                                   ,KeBlack          ,22-01-17,fr,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,23-01-17,fr,0 0 0 0 0 0
2,Tchoin                                                                      ,Kaaris           ,23-01-17,fr,0 0 0 0 0 0
3,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,23-01-17,fr,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,23-01-17,fr,0 0 0 0 0 0
5,Je m'en vais                                                                ,Vianney          ,23-01-17,fr,0 0 0 0 0 0
6,Mauvaise graine                                                             ,Nekfeu           ,23-01-17,fr,0 0 0 0 0 0
7,Sunset Lover                                                                ,Petit Biscuit    ,23-01-17,fr,0 0 0 0 0 0
8,Castle on the Hill                                                          ,Ed Sheeran       ,23-01-17,fr,0 0 0 0 0 0
9,Starboy                                                                     ,The Weeknd       ,23-01-17,fr,0 0 0 0 0 0
10,Tuesday                                                                     ,Burak Yeter      ,23-01-17,fr,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,24-01-17,fr,0 1 0 0 0 0
2,Tchoin                                                                      ,Kaaris           ,24-01-17,fr,0 1 0 0 0 0
3,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,24-01-17,fr,0 1 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,24-01-17,fr,0 1 0 0 0 0
5,Je m'en vais                                                                ,Vianney          ,24-01-17,fr,0 1 0 0 0 0
6,Mauvaise graine                                                             ,Nekfeu           ,24-01-17,fr,0 1 0 0 0 0
7,Sunset Lover                                                                ,Petit Biscuit    ,24-01-17,fr,0 1 0 0 0 0
8,Starboy                                                                     ,The Weeknd       ,24-01-17,fr,0 1 0 0 0 0
9,Castle on the Hill                                                          ,Ed Sheeran       ,24-01-17,fr,0 1 0 0 0 0
10,Tuesday                                                                     ,Burak Yeter      ,24-01-17,fr,0 1 0 0 0 0
