Position,TrackName,Artist,Date,Country,Indicators
10,Closer                                                                      ,The Chainsmokers ,17-01-17,hu,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,18-01-17,hu,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,18-01-17,hu,0 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,18-01-17,hu,0 0 0 0 0 0
4,Castle on the Hill                                                          ,Ed Sheeran       ,18-01-17,hu,0 0 0 0 0 0
5,Starboy                                                                     ,The Weeknd       ,18-01-17,hu,0 0 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,18-01-17,hu,0 0 0 0 0 0
7,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,18-01-17,hu,0 0 0 0 0 0
8,Closer                                                                      ,The Chainsmokers ,18-01-17,hu,0 0 0 0 0 0
9,Just Hold On                                                                ,Steve Aoki       ,18-01-17,hu,0 0 0 0 0 0
10,Don't Wanna Know                                                            ,Maroon 5         ,18-01-17,hu,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,19-01-17,hu,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,19-01-17,hu,0 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,19-01-17,hu,0 0 0 0 0 0
4,Castle on the Hill                                                          ,Ed Sheeran       ,19-01-17,hu,0 0 0 0 0 0
5,Starboy                                                                     ,The Weeknd       ,19-01-17,hu,0 0 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,19-01-17,hu,0 0 0 0 0 0
7,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,19-01-17,hu,0 0 0 0 0 0
8,Closer                                                                      ,The Chainsmokers ,19-01-17,hu,0 0 0 0 0 0
9,I Feel It Coming                                                            ,The Weeknd       ,19-01-17,hu,0 0 0 0 0 0
10,Just Hold On                                                                ,Steve Aoki       ,19-01-17,hu,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,20-01-17,hu,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,20-01-17,hu,0 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,20-01-17,hu,0 0 0 0 0 0
4,Castle on the Hill                                                          ,Ed Sheeran       ,20-01-17,hu,0 0 0 0 0 0
5,Starboy                                                                     ,The Weeknd       ,20-01-17,hu,0 0 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,20-01-17,hu,0 0 0 0 0 0
7,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,20-01-17,hu,0 0 0 0 0 0
8,Closer                                                                      ,The Chainsmokers ,20-01-17,hu,0 0 0 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,20-01-17,hu,0 0 0 0 0 0
10,Just Hold On                                                                ,Steve Aoki       ,20-01-17,hu,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,21-01-17,hu,1 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,21-01-17,hu,1 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,21-01-17,hu,1 0 0 0 0 0
4,Castle on the Hill                                                          ,Ed Sheeran       ,21-01-17,hu,1 0 0 0 0 0
5,Starboy                                                                     ,The Weeknd       ,21-01-17,hu,1 0 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,21-01-17,hu,1 0 0 0 0 0
7,Closer                                                                      ,The Chainsmokers ,21-01-17,hu,1 0 0 0 0 0
8,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,21-01-17,hu,1 0 0 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,21-01-17,hu,1 0 0 0 0 0
10,I Feel It Coming                                                            ,The Weeknd       ,21-01-17,hu,1 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,22-01-17,hu,0 0 0 0 0 0
2,Paris                                                                       ,The Chainsmokers ,22-01-17,hu,0 0 0 0 0 0
3,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,22-01-17,hu,0 0 0 0 0 0
4,Castle on the Hill                                                          ,Ed Sheeran       ,22-01-17,hu,0 0 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,22-01-17,hu,0 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,22-01-17,hu,0 0 0 0 0 0
7,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,22-01-17,hu,0 0 0 0 0 0
8,Just Hold On                                                                ,Steve Aoki       ,22-01-17,hu,0 0 0 0 0 0
9,Don't Wanna Know                                                            ,Maroon 5         ,22-01-17,hu,0 0 0 0 0 0
10,Closer                                                                      ,The Chainsmokers ,22-01-17,hu,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,23-01-17,hu,1 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,23-01-17,hu,1 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,23-01-17,hu,1 0 0 0 0 0
4,Castle on the Hill                                                          ,Ed Sheeran       ,23-01-17,hu,1 0 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,23-01-17,hu,1 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,23-01-17,hu,1 0 0 0 0 0
7,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,23-01-17,hu,1 0 0 0 0 0
8,Just Hold On                                                                ,Steve Aoki       ,23-01-17,hu,1 0 0 0 0 0
9,Closer                                                                      ,The Chainsmokers ,23-01-17,hu,1 0 0 0 0 0
10,Human                                                                       ,Rag'n'Bone Man   ,23-01-17,hu,1 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,24-01-17,hu,1 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,24-01-17,hu,1 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,24-01-17,hu,1 0 0 0 0 0
4,Castle on the Hill                                                          ,Ed Sheeran       ,24-01-17,hu,1 0 0 0 0 0
5,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,24-01-17,hu,1 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,24-01-17,hu,1 0 0 0 0 0
7,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,24-01-17,hu,1 0 0 0 0 0
8,Just Hold On                                                                ,Steve Aoki       ,24-01-17,hu,1 0 0 0 0 0
9,Human                                                                       ,Rag'n'Bone Man   ,24-01-17,hu,1 0 0 0 0 0
10,Closer                                                                      ,The Chainsmokers ,24-01-17,hu,1 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,25-01-17,hu,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,25-01-17,hu,0 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,25-01-17,hu,0 0 0 0 0 0
4,Castle on the Hill                                                          ,Ed Sheeran       ,25-01-17,hu,0 0 0 0 0 0
5,Starboy                                                                     ,The Weeknd       ,25-01-17,hu,0 0 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,25-01-17,hu,0 0 0 0 0 0
7,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,25-01-17,hu,0 0 0 0 0 0
8,Just Hold On                                                                ,Steve Aoki       ,25-01-17,hu,0 0 0 0 0 0
9,Closer                                                                      ,The Chainsmokers ,25-01-17,hu,0 0 0 0 0 0
10,I Feel It Coming                                                            ,The Weeknd       ,25-01-17,hu,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,26-01-17,hu,1 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,26-01-17,hu,1 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,26-01-17,hu,1 0 0 0 0 0
4,Castle on the Hill                                                          ,Ed Sheeran       ,26-01-17,hu,1 0 0 0 0 0
5,Starboy                                                                     ,The Weeknd       ,26-01-17,hu,1 0 0 0 0 0
6,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,26-01-17,hu,1 0 0 0 0 0
7,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,26-01-17,hu,1 0 0 0 0 0
8,Closer                                                                      ,The Chainsmokers ,26-01-17,hu,1 0 0 0 0 0
9,Just Hold On                                                                ,Steve Aoki       ,26-01-17,hu,1 0 0 0 0 0
10,I Feel It Coming                                                            ,The Weeknd       ,26-01-17,hu,1 0 0 0 0 0
