Position,TrackName,Artist,Date,Country,Indicators
8,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,22-01-17,do,0 0 0 0 0 0
9,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,22-01-17,do,0 0 0 0 0 0
10,Pa Ti                                                                       ,Bad Bunny        ,22-01-17,do,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,23-01-17,do,0 0 0 0 0 0
2,Soy Peor                                                                    ,Bad Bunny        ,23-01-17,do,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,23-01-17,do,0 0 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,23-01-17,do,0 0 0 0 0 0
5,Caile (feat. Zion & De La Ghetto)                                           ,Revol            ,23-01-17,do,0 0 0 0 0 0
6,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)                               ,Arcangel         ,23-01-17,do,0 0 0 0 0 0
7,Pa Ti                                                                       ,Bad Bunny        ,23-01-17,do,0 0 0 0 0 0
8,Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)                  ,Farruko          ,23-01-17,do,0 0 0 0 0 0
9,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,23-01-17,do,0 0 0 0 0 0
10,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,23-01-17,do,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,24-01-17,do,0 0 0 0 0 0
2,Soy Peor                                                                    ,Bad Bunny        ,24-01-17,do,0 0 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,24-01-17,do,0 0 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,24-01-17,do,0 0 0 0 0 0
5,Caile (feat. Zion & De La Ghetto)                                           ,Revol            ,24-01-17,do,0 0 0 0 0 0
6,Pa Ti                                                                       ,Bad Bunny        ,24-01-17,do,0 0 0 0 0 0
7,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)                               ,Arcangel         ,24-01-17,do,0 0 0 0 0 0
8,Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)                  ,Farruko          ,24-01-17,do,0 0 0 0 0 0
9,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,24-01-17,do,0 0 0 0 0 0
10,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,24-01-17,do,0 0 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,25-01-17,do,0 1 0 0 0 0
2,Soy Peor                                                                    ,Bad Bunny        ,25-01-17,do,0 1 0 0 0 0
3,Chantaje                                                                    ,Shakira          ,25-01-17,do,0 1 0 0 0 0
4,Shape of You                                                                ,Ed Sheeran       ,25-01-17,do,0 1 0 0 0 0
