STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,Country
787190,99999,20170510,70.1,13,59.2,13,1011.1,5,835.7,5,7.9,13,1.5,13,4.1,999.9,75.6,59.7, 0.00G,999.9,0,hn
787190,99999,20170511,68.9,13,64.1,13,1011.4,5,835.8,5,6.7,13,0.3,13,1.9,999.9,   77.0*,  60.8*, 0.56G,999.9,100010,hn
787190,99999,20170512,68.8,13,62.7,13,1011.9,5,836.4,5,8,13,1.8,13,4.1,999.9,77.7,59.9, 0.54G,999.9,10010,hn
787190,99999,20170513,67.1,13,62.3,13,1012.7,4,836.7,4,7.5,13,1.6,13,1.9,999.9,   77.0*,  60.4*, 0.06G,999.9,10010,hn
787190,99999,20170514,68.2,11,62.4,11,1012.8,4,836.8,4,7,11,1.8,11,1.9,999.9,   83.8*,  59.0*, 0.54G,999.9,10010,hn
787190,99999,20170515,68.6,11,62.4,11,1011.9,5,835.8,5,7.4,10,2,11,4.1,999.9,76.5,50, 0.21G,999.9,10010,hn
787190,99999,20170516,70.1,11,58.8,11,1010.6,4,9999.9,0,6.3,11,2.7,11,8,999.9,77.4,55.4, 1.24G,999.9,100000,hn
787190,99999,20170517,69.1,12,61.4,12,1010,4,834.6,4,6.8,12,3,12,8,999.9,78.6,55.2, 0.00G,999.9,110010,hn
787190,99999,20170518,70.1,13,63.2,13,1008.3,5,833.5,5,6.3,12,1.2,13,4.1,999.9,78.6,55.2, 0.03G,999.9,10010,hn
787190,99999,20170519,69.7,11,63.1,11,1008.5,5,832.8,5,7.1,11,1.6,11,4.1,999.9,79.7,57.2, 0.49G,999.9,110010,hn
787190,99999,20170520,68.6,12,63.5,11,1008.8,4,834,5,6.4,12,2,12,4.1,999.9,79.7,58.1, 0.05G,999.9,110010,hn
787190,99999,20170521,68.2,12,63.6,12,1011.1,5,835.1,5,6.1,12,0.7,12,4.1,999.9,76.6,59, 0.61G,999.9,10010,hn
787190,99999,20170522,66.4,13,60.3,13,1013.2,4,836.5,4,7.4,12,2,13,4.1,999.9,76.3,54, 0.00G,999.9,10010,hn
787190,99999,20170523,70.8,12,61.3,12,1012,4,836.2,4,8.3,12,2.3,12,4.1,999.9,75.2,59.9, 0.69G,999.9,0,hn
787190,99999,20170524,71,12,63,12,1009.9,4,834.8,4,8.3,12,2,12,4.1,999.9,77.9,55.8, 0.00G,999.9,0,hn
787190,99999,20170525,69.5,13,63.7,12,1009.8,4,834.8,4,7.6,13,1.2,13,4.1,999.9,   77.0*,  59.0*, 0.00G,999.9,10010,hn
787190,99999,20170526,69.2,9,63.4,9,1012.1,5,836.3,5,9,9,0.2,9,1.9,999.9,78.8,59, 0.46G,999.9,10,hn
787190,99999,20170527,70.5,13,62.5,13,1012.9,5,837.7,5,8.5,13,2.1,13,4.1,999.9,77,59.9, 0.00G,999.9,10010,hn
787190,99999,20170528,70.2,12,60.4,12,9999.9,0,9999.9,0,7.7,12,2.1,12,4.1,999.9,77.9,59, 0.56G,999.9,0,hn
787190,99999,20170529,70.2,13,58.1,13,1012.9,5,837.4,5,7.6,13,2.6,13,4.1,999.9,   78.8*,  57.9*, 0.00G,999.9,100000,hn
787190,99999,20170530,68.1,13,58.8,13,1013.1,5,836.7,5,6.9,12,0.6,13,1.9,999.9,79.7,54, 0.00G,999.9,10000,hn
787190,99999,20170531,68.5,11,61.2,11,1012,5,836,5,7.5,11,0.2,10,1.9,999.9,77.9,54, 0.00G,999.9,0,hn
787190,99999,20170601,69.4,12,63.7,12,1011.5,4,835.8,4,7.2,12,0.3,12,1.9,999.9,75.6,57, 0.00G,999.9,10000,hn
787190,99999,20170602,68.2,13,63,13,1011.7,5,836.1,5,6.9,13,1.8,13,1.9,999.9,76.1,59, 0.04G,999.9,10010,hn
787190,99999,20170603,69.9,13,63.2,13,1011.4,5,836.1,5,8,13,1.9,13,1.9,999.9,76.1,58.1, 0.00G,999.9,10,hn
787190,99999,20170604,69.8,13,62.9,13,1010.3,5,835.3,5,7.8,13,2.4,13,4.1,999.9,77,58.1, 0.00G,999.9,10,hn
787190,99999,20170605,71.1,11,63.7,11,1009.3,5,834.4,5,8.3,10,0.4,11,1.9,999.9,   80.6*,  60.6*, 0.00G,999.9,10,hn
787190,99999,20170606,69.4,13,62.8,13,1010.3,5,835,5,6.8,13,0.6,13,1.9,999.9,81,57.2, 0.01G,999.9,10010,hn
787190,99999,20170607,71.2,11,61.8,11,1010.4,5,835.2,5,8.1,11,0.7,11,4.1,999.9,77.9,57.2, 0.00G,999.9,10,hn
787190,99999,20170608,69.1,13,61.1,13,1012.7,5,836.6,5,6.9,12,2.1,13,4.1,999.9,77.9,56.3, 0.17G,999.9,10010,hn
787190,99999,20170609,67.4,13,62.6,13,1012,5,836.4,5,8,13,1.6,13,1.9,999.9,79.7,56.3, 0.70G,999.9,10,hn
787190,99999,20170610,68.3,12,61.8,12,1012,5,836.6,5,7.4,12,2.5,12,4.1,999.9,75.2,59, 0.00G,999.9,100010,hn
787190,99999,20170611,68.1,13,62.7,13,1012.7,5,836.7,5,7.6,13,0.6,13,4.1,999.9,76.1,59, 0.05G,999.9,0,hn
787190,99999,20170612,67.6,13,63.2,13,1011.1,5,835.5,5,6.7,13,0,13,999.9,999.9,77.4,57.9, 0.00G,999.9,10010,hn
787190,99999,20170613,69.3,12,62.4,12,1009.9,4,834.4,4,6.8,12,1,12,4.1,999.9,77.9,57.9, 0.11G,999.9,100010,hn
787190,99999,20170614,67.2,12,62.1,12,1010.8,5,835.9,5,7.5,12,1.8,12,1.9,999.9,74.8,58.1, 0.19G,999.9,10010,hn
787190,99999,20170615,67.4,13,61.7,13,1012.4,5,836.5,5,7.4,13,1.9,13,1.9,999.9,75.2,58.1, 0.44G,999.9,10010,hn
787190,99999,20170616,67.1,13,62.8,13,1011.2,5,835.5,5,6.9,13,1.5,13,4.1,999.9,73.4,58.1, 0.27G,999.9,10010,hn
787190,99999,20170617,67.1,13,63.4,13,1008.9,5,833.3,5,6.5,13,1.4,13,4.1,999.9,74.3,59, 0.20G,999.9,10010,hn
787190,99999,20170618,65.8,13,63,12,1007.8,4,832.3,4,6,13,2,13,4.1,999.9,   71.1*,  60.8*, 0.05G,999.9,10000,hn
787190,99999,20170619,64.9,12,61.7,12,1009,5,833.1,5,7.1,12,2.3,12,4.1,999.9,69.8,59.7, 0.06G,999.9,10000,hn
787190,99999,20170620,65.7,13,62.5,13,1010.4,4,834.9,4,6.8,13,1.8,13,1.9,999.9,70.7,59.9, 0.54G,999.9,10000,hn
787190,99999,20170621,65.8,13,61.5,13,1012.1,5,835.3,5,7.4,13,2.3,13,4.1,999.9,   73.4*,  60.1*, 0.20G,999.9,10010,hn
787190,99999,20170622,68.3,12,61.4,12,1011.7,4,836,4,8.2,12,2.5,12,4.1,999.9,   84.2*,  59.0*, 0.52G,999.9,0,hn
