STN--- WBAN   YEARMODA    TEMP       DEWP      SLP        STP       VISIB      WDSP     MXSPD   GUST    MAX     MIN   PRCP   SNDP   FRSHTT 
065900 99999  20170503    48.9 24    45.2 24  9999.9  0  9999.9  0    4.1 23    4.0 24   11.7  999.9    57.4    44.6*  0.05G 999.9  110010 
065900 99999  20170504    51.9 24    45.6 24  9999.9  0  9999.9  0    5.3 24    7.8 24   14.0  999.9    61.3    44.6*  0.33G 999.9  000000 
065900 99999  20170505    51.6 24    44.3 24  9999.9  0  9999.9  0    4.7 19    7.4 24    9.9  999.9    61.2    46.4*  0.00G 999.9  000000 
065900 99999  20170506    52.5 24    46.7 24  9999.9  0  9999.9  0    4.6 16    6.1 24   12.0  999.9    61.0    44.6   0.00G 999.9  010000 
065900 99999  20170507    53.7 24    49.1 24  9999.9  0  9999.9  0    3.6 21    6.6 24   11.7   20.0    59.5    48.2*  0.18G 999.9  110000 
065900 99999  20170508    46.3 24    40.5 24  9999.9  0  9999.9  0    5.6 24    7.2 24    9.9  999.9    50.0*   42.8*  0.00G 999.9  010000 
065900 99999  20170509    49.6 24    34.9 24  9999.9  0  9999.9  0    5.5 14    7.3 24   13.6  999.9    58.6    40.5   0.00G 999.9  000000 
065900 99999  20170510    55.0 24    33.3 24  9999.9  0  9999.9  0  999.9  0    5.3 24    7.8  999.9    67.3    40.8   0.00G 999.9  000000 
065900 99999  20170511    58.5 24    47.6 24  9999.9  0  9999.9  0    6.8 19    7.3 24   15.5  999.9    68.2*   51.4   0.00G 999.9  010000 
065900 99999  20170512    58.3 22    52.1 22  9999.9  0  9999.9  0    5.2 20    5.6 22   11.7  999.9    69.3    52.7   0.12F 999.9  010010 
065900 99999  20170513    57.9 24    52.2 24  9999.9  0  9999.9  0    7.0 19    5.6 24    9.9  999.9    68.2    51.8   0.00G 999.9  010000 
065900 99999  20170514    56.8 24    50.5 24  9999.9  0  9999.9  0    6.3 20    6.0 24   21.0  999.9    68.2    50.0*  0.09G 999.9  110000 
065900 99999  20170515    60.1 24    43.8 24  9999.9  0  9999.9  0    9.3  7    3.1 24    7.8  999.9    70.0    45.5   0.13G 999.9  100000 
065900 99999  20170516    67.3 24    46.1 24  9999.9  0  9999.9  0    6.2  5    2.5 24    7.0  999.9    78.1    54.3   0.00G 999.9  000000 
065900 99999  20170517    71.5 24    47.8 24  9999.9  0  9999.9  0   12.4  4    6.1 24   11.7  999.9    82.4*   59.2   0.00G 999.9  000000 
065900 99999  20170518    65.0 24    56.6 24  9999.9  0  9999.9  0    6.8 21    7.3 24   15.0  999.9    70.2    59.0*  0.00G 999.9  010000 
065900 99999  20170519    51.0 24    48.5 24  9999.9  0  9999.9  0    5.9 21    7.7 24   13.6  999.9    59.0*   44.6*  0.04G 999.9  010000 
065900 99999  20170520    51.2 24    42.5 24  9999.9  0  9999.9  0    6.6 18    4.5 24    8.0  999.9    61.3    42.3*  0.49G 999.9  010000 
065900 99999  20170521    58.2 24    43.0 24  9999.9  0  9999.9  0    8.0  7    4.9 24    8.0  999.9    68.9*   44.4   0.00G 999.9  000000 
065900 99999  20170522    64.4 24    47.0 24  9999.9  0  9999.9  0    8.0  7    5.6 24    9.9  999.9    73.4*   52.9   0.00G 999.9  000000 
065900 99999  20170523    65.7 24    50.9 24  9999.9  0  9999.9  0    7.8  8    6.9 24   15.5  999.9    77.0*   53.6*  0.00G 999.9  000000 
065900 99999  20170524    63.2 24    51.1 24  9999.9  0  9999.9  0    7.1 17    5.5 24    9.9  999.9    72.7    53.4   0.00G 999.9  000000 
065900 99999  20170525    64.8 24    49.9 24  9999.9  0  9999.9  0    8.4  7    8.6 24   11.7  999.9    76.1    53.1*  0.00G 999.9  000000 
065900 99999  20170526    68.4 24    50.1 24  9999.9  0  9999.9  0    8.2  8    8.8 24   12.0  999.9    80.6*   56.7   0.00G 999.9  000000 
065900 99999  20170527    73.8 24    53.4 24  9999.9  0  9999.9  0    8.7  5    5.9 24   11.1  999.9    85.1    60.6   0.00G 999.9  000000 
065900 99999  20170528    77.0 24    58.8 24  9999.9  0  9999.9  0    9.8  7    4.7 24    9.9   19.0    88.7    64.8   0.00G 999.9  000010 
065900 99999  20170529    76.6 24    59.4 24  9999.9  0  9999.9  0    8.3  6    4.8 24    9.9  999.9    88.9    66.0   0.00G 999.9  000010 
065900 99999  20170530    68.6 24    58.5 24  9999.9  0  9999.9  0    7.4 18    7.9 24   14.0   22.0    78.3    55.4*  0.00G 999.9  010010 
065900 99999  20170531    64.9 24    50.2 24  9999.9  0  9999.9  0    8.0 12    4.8 24    8.0  999.9    77.0*   51.3   0.08G 999.9  000000 
065900 99999  20170601    70.3 24    51.4 24  9999.9  0  9999.9  0    8.8  6    4.7 24    9.7  999.9    80.6    59.0*  0.00G 999.9  000000 
065900 99999  20170602    69.1 24    59.3 24  9999.9  0  9999.9  0    6.9 17    3.6 24   12.0  999.9    77.4    63.0   0.00G 999.9  010010 
065900 99999  20170603    68.0 24    59.3 24  9999.9  0  9999.9  0    6.2 20    5.7 24   11.7  999.9    77.7    59.0*  0.09G 999.9  010000 
065900 99999  20170604    57.0 24    51.2 24  9999.9  0  9999.9  0    5.7 20    7.0 24   13.0   17.1    64.4*   51.3*  0.10G 999.9  011000 
065900 99999  20170605    60.3 24    46.0 24  9999.9  0  9999.9  0    8.0  7    3.7 24    8.0  999.9    72.0    48.2*  0.26G 999.9  000000 
065900 99999  20170606    54.5 21    47.1 21  9999.9  0  9999.9  0    6.4 19   11.1 21   25.1   39.0    64.4*   48.2*  0.00G 999.9  010010 
065900 99999  20170607    54.8 19    44.8 19  9999.9  0  9999.9  0    6.2 14   12.4 19   19.4   27.0    61.9    45.7   0.12F 999.9  010000 
065900 99999  20170608    61.7 24    47.9 24  9999.9  0  9999.9  0    7.2  9    6.3 24   11.1  999.9    74.1    47.7*  0.00E 999.9  000000 
065900 99999  20170609    60.6 24    51.3 24  9999.9  0  9999.9  0    7.9 15    6.9 24   15.0  999.9    68.2    51.8*  0.00G 999.9  010010 
065900 99999  20170610    64.5 24    49.1 24  9999.9  0  9999.9  0    8.3  6    4.3 24    8.0  999.9    75.4    48.9   0.22G 999.9  000000 
065900 99999  20170611    72.5 24    52.9 24  9999.9  0  9999.9  0  999.9  0    5.7 24   11.1  999.9    81.7    60.8   0.00G 999.9  000000 
065900 99999  20170612    63.6 24    48.4 24  9999.9  0  9999.9  0    7.2 13   10.2 24   17.1   28.0    69.4*   53.6*  0.00G 999.9  000000 
065900 99999  20170613    63.0 24    48.3 24  9999.9  0  9999.9  0    7.6  9    5.3 24   11.7  999.9    75.4    49.5*  0.00G 999.9  000000 
