STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,Country
787640,99999,20170604,77.7,13,65.5,13,9999.9,0,9999.9,0,6,13,9.2,12,13,999.9,   84.2*,  71.2*,99.99,999.9,110000,cr
787640,99999,20170605,74.2,14,65.5,14,1008.1,5,901,5,5.3,14,5.7,14,13,999.9,   82.4*,  68.0*, 0.04G,999.9,110010,cr
787640,99999,20170606,76.1,13,65.1,13,1009.9,5,901.8,5,5.7,12,5.7,13,13,999.9,84.2,65.8, 1.05G,999.9,110010,cr
787640,99999,20170607,74.7,12,65.8,12,1010.6,5,903,5,4.7,12,4.2,12,8,999.9,84.2,65.8, 0.00G,999.9,110010,cr
787640,99999,20170608,72.9,13,66.6,13,1011.6,4,903.5,4,3.3,13,4.6,13,9.9,999.9,79.9,66.2, 0.11G,999.9,110010,cr
787640,99999,20170609,73.2,13,65.6,13,1012.2,5,903.1,5,5.1,11,6,13,9.9,999.9,79.9,64.2, 0.74G,999.9,110010,cr
787640,99999,20170610,72.3,13,65.3,13,9999.9,0,9999.9,0,4.9,12,6.5,13,8.9,999.9,79,64.2, 0.31G,999.9,110000,cr
787640,99999,20170611,72,14,65.4,14,1012.2,4,903.6,4,5,14,5.3,14,9.9,999.9,77.5,65.8, 0.49G,999.9,110000,cr
787640,99999,20170612,75.8,14,63,14,1009.1,5,902,5,5.7,12,9.5,14,17.1,999.9,   82.4*,  69.8*, 0.00G,999.9,110000,cr
787640,99999,20170613,74.1,13,62,13,1009.8,5,901.5,5,5.9,13,6.9,13,12,999.9,82.6,64.9, 0.00I,999.9,100000,cr
787640,99999,20170614,72.5,13,63.6,13,1010,4,902.5,4,5.6,11,6.9,13,11.1,999.9,80.4,63.9,99.99,999.9,110000,cr
787640,99999,20170615,72.3,13,65.9,13,1011.9,4,902.9,4,4.1,13,6.6,13,14,999.9,78.8,63.9, 0.09G,999.9,110000,cr
787640,99999,20170616,72.9,14,63.8,14,1012.4,4,903.3,4,5.4,14,6.5,14,11.1,999.9,79,65.7, 0.85G,999.9,10000,cr
787640,99999,20170617,74.4,13,64.2,13,1010.9,5,902.5,5,5.5,11,8.6,13,15,999.9,79.3,65.5, 0.25G,999.9,10000,cr
787640,99999,20170618,73.1,13,64.7,13,9999.9,0,9999.9,0,5.8,11,6.3,13,12,999.9,79.5,64.6, 0.00G,999.9,10000,cr
787640,99999,20170619,72.4,13,64,13,1009.2,4,901.8,4,5.7,13,5.9,13,12,999.9,79.7,64.6, 1.61A,999.9,10010,cr
787640,99999,20170620,74.4,14,62.5,14,9999.9,0,9999.9,0,5.3,11,7.3,14,12,999.9,82,65.3,99.99,999.9,10000,cr
787640,99999,20170621,73,13,64.4,13,1010,5,901.5,5,5.7,13,5.8,13,11.1,999.9,82,65.1, 0.16E,999.9,110010,cr
787640,99999,20170622,73,13,64.7,13,1011.3,4,902.4,4,5.6,11,4.4,13,8.9,999.9,78.8,66.2, 0.00H,999.9,110010,cr
787640,99999,20170623,75,13,64.8,13,1011,5,902.2,5,5.9,11,6.1,13,8.9,999.9,   78.8*,  66.2*, 0.53G,999.9,110000,cr
787640,99999,20170624,75.1,13,63.2,13,9999.9,0,9999.9,0,5.6,12,7.1,13,11.1,999.9,   82.4*,  69.1*, 0.01G,999.9,10000,cr
