Date,TEMP, VISIB,  WDSP,PRCP  , FRSHTT,Country
20170517,18,19.7,4.7, 0.00G,0,hu
20170518,19,23,4, 0.00G,0,hu
20170519,20,16.2,4.5, 0.00G,0,hu
20170520,19,20.9,7.7, 0.00G,10010,hu
20170521,20,18.3,7.4, 0.06G,0,hu
20170522,20,17.9,3.9, 0.00G,10010,hu
20170523,18,17.1,3.3, 0.06G,10010,hu
20170524,18,17.6,6.3, 0.59G,10,hu
20170525,16,23.4,5.9, 0.02G,10000,hu
20170526,18,26.9,4.4, 0.01G,0,hu
20170527,19,29.1,4, 0.00G,0,hu
20170528,19,36.5,3.9, 0.00G,0,hu
20170529,20,30.9,3.5, 0.00G,0,hu
20170530,23,21,4.6, 0.00G,0,hu
20170531,23,18.8,4.3, 0.00G,10,hu
20170601,23,24.7,5.1, 0.00G,0,hu
20170602,22,29.5,3.7, 0.00G,0,hu
20170603,23,26.9,3.7, 0.00G,0,hu
20170604,23,17.3,6.3, 0.00G,10010,hu
20170605,23,30.3,4.5, 0.00G,0,hu
20170606,23,19.1,5.1, 0.00G,10010,hu
20170607,19,28.7,8.8, 0.00G,10000,hu
20170608,19,36.9,5.6, 0.00G,0,hu
20170609,20,30.9,4.1, 0.00G,0,hu
20170610,20,27.8,5.8, 0.00G,10000,hu
20170611,21,38.1,3.2, 0.01G,0,hu
20170612,23,25,4.9, 0.00G,0,hu
20170613,24,25.7,6.7, 0.00E,0,hu
20170614,21,27.1,5.4, 0.00G,0,hu
20170615,21,31.1,3.9, 0.00G,0,hu
20170616,19,20.7,4.4, 0.00G,10010,hu
20170617,17,29.4,10.7, 0.06G,0,hu
20170618,20,30.2,6.6, 0.00G,10000,hu
20170619,23,24.7,4.2, 0.00G,0,hu
20170620,25,22,4.5, 0.00G,0,hu
20170621,25,18.3,4.3, 0.00G,10,hu
20170622,26,21.1,4.4, 0.00G,0,hu
20170623,26,18,7.3, 0.04G,10010,hu
20170624,26,19.7,6.3, 0.00G,0,hu
20170625,22,13.1,4.7, 0.09G,10010,hu
20170626,23,19.4,6, 0.33G,10000,hu
20170627,25,22.9,3.8, 0.00G,0,hu
20170628,26,19.1,6.1, 0.00G,10010,hu
20170629,22,24.2,7.4, 0.24G,10010,hu
20170630,22,28.1,6.2, 0.05G,10000,hu
20170701,20,25.6,5.5, 0.52G,10000,hu
20170702,21,34.6,6.6, 0.11G,0,hu
20170703,21,31.5,6.5, 0.00G,0,hu
20170704,21,28.2,4.6, 0.00G,0,hu
20170705,24,27.1,4.4, 0.00G,0,hu
20170706,24,28.1,5.6, 0.00G,0,hu
20170707,23,25.2,4.7, 0.00G,0,hu
20170708,24,17.9,4.9, 0.00G,10000,hu
20170709,25,16.8,3.4, 0.00G,10000,hu
20170710,27,18.6,6.6, 0.00G,10110,hu
20170711,24,20.6,5.9, 0.83G,10010,hu
20170712,24,21.9,4.6, 0.16G,10010,hu
20170713,21,28.4,9.6, 0.00G,0,hu
20170714,18,24.5,3.1, 0.00E,0,hu
20170715,18,19.4,4.8, 0.00E,10010,hu
20170716,20,23.7,4.2, 0.00F,0,hu
20170717,20,20.9,2.6, 0.00G,0,hu
20170718,23,23.3,3.2, 0.00G,0,hu
20170719,26,20.6,4.1, 0.00G,0,hu
20170720,27,20.8,3.6, 0.00G,0,hu
20170721,27,29.9,5.5, 0.00I,0,hu
20170722,24,23.3,3.7, 0.04F,10010,hu
20170723,25,17.7,4.6, 0.28G,10010,hu
20170724,23,18.7,4.5, 0.06G,10010,hu
20170725,19,25.2,8.9, 0.35G,10010,hu
20170726,18,25,4.5, 0.00G,10010,hu
20170727,17,19.1,5.1, 0.00E,0,hu
20170728,22,26.2,6.5, 0.00G,0,hu
20170729,23,29.3,5, 0.00G,0,hu
20170730,25,29.1,4, 0.00G,0,hu
20170731,26,24.7,3.3, 0.00G,0,hu
20170801,29,19,4.9, 0.00G,0,hu
20170802,29,16.6,4.1, 0.00G,0,hu
20170803,30,22.9,4, 0.00G,0,hu
20170804,30,17.7,4.3, 0.00G,0,hu
20170805,30,22.1,5.3, 0.00G,0,hu
20170806,26,17.4,6.3, 0.00G,10010,hu
20170807,19,14.5,3.8, 1.06G,10000,hu
20170808,21,30.1,4, 0.14G,0,hu
20170809,26,13.5,4.9, 0.00G,0,hu
20170810,29,12.2,5.4, 0.00G,0,hu
20170811,28,16.7,6.5, 0.00G,10,hu
20170812,22,27.7,10.1, 0.00G,0,hu
20170813,19,25.9,4.7, 0.00G,10000,hu
20170814,22,26.8,3.9, 0.00G,0,hu
20170815,23,24.4,3.5, 0.00G,0,hu
20170816,24,21.9,2.7, 0.00G,0,hu
20170817,25,20.5,3.3, 0.00G,0,hu
20170818,26,22.7,3.8, 0.00G,0,hu
20170819,24,24.6,5.7, 0.00G,10,hu
20170820,19,17.7,5.9, 0.87G,10010,hu
20170821,18,31.3,4.3, 0.11G,0,hu
20170822,17,29.3,4.5, 0.00G,0,hu
20170823,17,30,4.3, 0.00E,0,hu
20170824,19,22.8,3.5, 0.00G,0,hu
20170825,23,17.9,3.5, 0.00G,0,hu
20170826,25,18.8,3.4, 0.00G,0,hu
20170827,26,17.3,4.8, 0.00G,10010,hu
20170828,23,22.5,4.6, 0.01G,0,hu
20170829,20,23.6,2.9, 0.00G,0,hu
20170830,20,24.7,3.7, 0.00G,0,hu
20170831,23,19.5,4.1, 0.00G,0,hu
20170901,24,17,4.6, 0.00G,10000,hu
20170902,18,23,6, 0.00G,10000,hu
20170903,15,14.4,5.4, 0.87G,10000,hu
20170904,16,29.6,6.6, 0.08G,10000,hu
20170905,16,29.1,4.2, 0.00G,10000,hu
20170906,20,22,6.1, 0.00G,10000,hu
20170907,16,19,5.7, 0.00G,10000,hu
20170908,16,17.5,3.4, 0.01G,0,hu
20170909,19,18.6,4.6, 0.00G,0,hu
20170910,21,16.5,4.3, 0.00G,0,hu
20170911,23,17.2,4.3, 0.00G,10000,hu
20170912,16,19,8.3, 0.17G,10000,hu
20170913,17,28,5.9, 0.00G,10000,hu
20170914,20,25.9,9.6, 0.00H,10000,hu
20170915,15,30.9,3.1, 0.00H,10000,hu
20170916,17,17.4,3.9, 0.01E,10010,hu
20170917,15,10.4,5.5, 1.31G,10010,hu
20170918,14,13.1,3.1, 0.12G,0,hu
20170919,13,9.4,4.2, 0.00G,10000,hu
20170920,14,8.4,4.2, 0.14G,10000,hu
20170921,11,9.6,8.7, 0.26G,10000,hu
20170922,14,20.1,6.2, 0.74G,10000,hu
20170923,13,18,6.7, 0.00G,10000,hu
20170924,12,8.4,2.8, 0.02G,0,hu
20170925,14,10.5,3.2, 0.00G,0,hu
20170926,17,17,4.3, 0.00G,0,hu
20170927,16,13,4, 0.00G,0,hu
20170928,13,10.7,3, 0.00G,0,hu
20170929,12,13.7,3, 0.00G,0,hu
20170930,12,9.8,2.8, 0.00G,0,hu
20171001,11,8.7,3.2, 0.00G,0,hu
20171002,11,9.1,4.1, 0.00G,0,hu
20171003,14,10.8,7, 0.16E,10000,hu
20171004,13,18.1,5.1, 0.01F,0,hu
20171005,15,14.7,5.8, 0.00G,10000,hu
20171006,12,33.5,8.5, 0.00G,10000,hu
20171007,11,31.8,5.6, 0.00G,0,hu
20171008,10,20.1,6.1, 0.00G,10000,hu
20171009,11,26.3,6.9, 0.00G,0,hu
20171010,12,20.7,4.9, 0.00G,0,hu
20171011,14,14.2,4.1, 0.00G,0,hu
20171012,14,12.5,4.7, 0.00G,0,hu
20171013,16,25.8,7, 0.00G,0,hu
20171014,13,15.9,4.1, 0.00G,0,hu
20171015,14,12.6,3.1, 0.00G,0,hu
20171016,15,11.8,2.9, 0.00E,0,hu
20171017,15,6.6,3, 0.00G,0,hu
20171018,15,4.7,3.7, 0.00G,0,hu
20171019,13,3.6,2.5, 0.00G,100000,hu
20171020,11,3,2.8, 0.00G,100000,hu
20171021,11,3.5,3, 0.00G,0,hu
20171022,10,1.8,3.3, 0.00G,110000,hu
20171023,9,8,7.7, 1.37G,10000,hu
20171024,11,26.5,6.3, 0.53G,0,hu
20171025,9,12.6,3.5, 0.00G,0,hu
20171026,11,7.4,2.5, 0.00G,0,hu
20171027,10,12.5,6.2, 0.00G,10000,hu
20171028,10,24.1,9, 0.10G,10000,hu
20171029,9,18.6,12.1, 0.03G,10000,hu
20171030,6,27.6,10.6, 0.51G,10000,hu
20171031,5,18.8,6.2, 0.00G,0,hu
20171101,8,14.3,4.6, 0.00G,10000,hu
20171102,10,10.7,4.1, 0.00G,0,hu
20171103,11,14.9,5.1, 0.00G,0,hu
20171104,6,6,3.9, 0.00G,100000,hu
20171105,8,4.5,5.3, 0.00G,100000,hu
20171106,9,12.2,5.1, 0.00G,0,hu
20171107,8,8.9,5.7, 0.00E,0,hu
20171108,8,7.4,5.6, 0.00G,10000,hu
20171109,8,2.6,2.6, 0.01G,110000,hu
20171110,9,5.8,3.6, 0.00G,0,hu
20171111,8,17.3,4.9, 0.01G,10000,hu
20171112,8,10.1,3.6, 0.02G,10000,hu
20171113,6,12.7,8.8, 0.30G,10000,hu
20171114,5,19.2,4.6, 0.28G,10000,hu
20171115,3,8.9,2.7, 0.00G,0,hu
20171116,5,10.3,2.9, 0.00G,0,hu
20171117,6,7.5,4.2, 0.00G,10000,hu
20171118,5,5.7,3.8, 0.09G,10000,hu
20171119,4,11.6,5.1, 0.05G,10000,hu
20171120,5,26.2,7.9, 0.03G,10000,hu
20171121,4,9.9,4.4, 0.02G,10000,hu
20171122,7,7,3.8, 0.07G,10000,hu
20171123,5,1.4,4, 0.00G,100000,hu
20171124,6,1.2,3.4, 0.00G,110000,hu
20171125,6,1.2,4.2, 0.00G,110000,hu
20171126,6,17.5,8.1, 0.05G,10000,hu
20171127,3,21.9,6.1, 0.01G,0,hu
20171128,0,9.9,3.5, 0.00G,0,hu
20171129,1,6.1,4.7, 0.00H,11000,hu
20171130,2,7.3,6, 0.52G,10000,hu
20171201,1,10.3,3.7, 0.31G,0,hu
20171202,0,9,5.2, 0.00G,0,hu
20171203,0,7.1,5.5, 0.00G,1000,hu
20171204,1,9.2,7.7, 0.06G,11000,hu
20171205,3,17.1,7.5, 0.00G,10000,hu
20171206,6,17.9,10.5, 0.00G,0,hu
20171207,3,8.8,5.2, 0.00G,0,hu
20171208,1,2.8,4, 0.00G,10000,hu
20171209,2,14.1,9.6, 0.48G,10000,hu
20171210,1,26.9,9.2, 0.00G,1000,hu
20171211,8,18.3,9.7, 0.02G,11000,hu
20171212,9,19.3,6.4, 0.00G,10000,hu
20171213,3,15.9,5.5, 0.17G,10000,hu
20171214,2,3.5,4.6, 0.00G,100000,hu
20171215,5,11.1,4.4, 0.00G,10000,hu
20171216,3,12,5.1, 0.39G,10000,hu
20171217,1,9.2,3.7, 0.04G,0,hu
20171218,-1,5.8,3.9, 0.00G,0,hu
20171219,-2,5.7,3.5, 0.00G,0,hu
20171220,-4,3.1,2.9, 0.00G,10100,hu
20171221,-2,1.8,3.2, 0.00G,11000,hu
20171222,2,4.8,4.3, 0.10G,100000,hu
20171223,5,20.1,8.9, 0.00G,0,hu
20171224,9,20.3,9.5, 0.00G,0,hu
20171225,5,16.2,4.9, 0.00G,0,hu
20171226,3,3.4,3.3, 0.00G,0,hu
20171227,8,11.6,5.7, 0.00G,0,hu
20171228,7,9.7,4.6, 0.08E,10000,hu
20171229,2,14.8,10.1, 0.01F,11000,hu
20171230,-1,10.9,4.2, 0.00G,0,hu
20171231,3,8.8,4.5, 0.05G,10000,hu
20170101,28,5.4,2.4, 0.00C,10000,id
20170102,28,6.5,2.4, 0.00I,0,id
20170103,28,5.3,3.2, 0.00I,0,id
20170104,27,5.9,3, 0.00I,0,id
20170105,27,4.7,2.8, 0.00H,10000,id
20170106,26,4.9,1.3, 0.79A,10010,id
20170107,27,5.1,1.5, 0.04A,10000,id
20170108,26,3.9,2.2, 0.79B,110010,id
20170109,28,5.7,2.1, 0.16A,100000,id
20170110,28,6.2,2.4, 0.00I,0,id
20170111,28,5.6,2.5, 0.00I,0,id
20170112,26,5,2.7, 0.79C,10010,id
20170113,28,5.4,2.5, 0.00I,0,id
20170114,26,4.3,3.4, 0.67B,10000,id
20170115,26,3.9,3.2, 0.51C,110000,id
20170116,27,5.2,2.6, 0.00I,100000,id
20170117,27,5.6,2.1, 0.39A,10000,id
20170118,27,4.4,2.6, 0.01A,0,id
20170119,27,5.1,1.5, 0.00A,110000,id
20170120,27,5.7,2.3, 0.00I,0,id
20170121,27,4.5,2.6, 0.24B,10010,id
20170122,27,4.5,2.5, 0.00I,100010,id
20170123,27,5,4.2, 0.16A,110000,id
20170124,27,5.3,2.9,99.99,110000,id
20170125,27,4.3,3.8, 0.91A,110000,id
20170126,26,4,3.5, 0.04C,10000,id
20170127,26,5.4,2, 0.00I,0,id
20170128,27,5,3.4, 0.00C,10000,id
20170129,27,5.5,3.6, 0.31B,10000,id
20170130,27,4.9,1.7, 0.00C,10000,id
20170131,28,5.4,3.2, 0.00I,0,id
20170201,28,6,3, 0.00I,0,id
20170202,27,4.8,2.5, 0.43A,10000,id
20170203,25,3.5,1.7, 0.55B,110010,id
20170204,27,4,2.1, 0.47A,10000,id
20170205,27,4,1.9, 2.13A,0,id
20170206,28,6.1,4.5, 0.00I,0,id
20170207,28,4.9,4.6, 0.35A,0,id
20170208,28,5.7,3.9, 0.00I,0,id
20170209,28,5,2.7, 0.00I,0,id
20170210,28,5.1,3.9, 0.00I,0,id
20170211,28,5.6,4, 0.00I,0,id
20170212,28,5.6,3.5, 0.00I,10,id
20170213,26,5.2,3, 0.00I,0,id
20170214,27,5.2,4, 0.00B,10000,id
20170215,28,5.4,4.1,99.99,10000,id
20170216,27,5.4,3.2, 0.00I,0,id
20170217,26,4,2.8, 0.28A,0,id
20170218,27,4.8,2.7, 0.04B,10000,id
20170219,26,3.5,2, 0.55B,110000,id
20170220,27,5,3, 0.00B,100010,id
20170221,27,5,2.3, 0.02A,10000,id
20170222,27,3.7,2.5, 0.20B,10010,id
20170223,25,3.2,1.6, 1.07B,10010,id
20170224,25,3.3,2, 0.24A,110000,id
20170225,25,3.7,2.5, 0.32C,110010,id
20170226,27,4.4,2, 0.46B,10000,id
20170227,27,5.3,1.2, 0.00A,0,id
20170228,27,5.4,1.7, 0.00B,10000,id
20170301,27,5.3,2.1, 0.00I,0,id
20170302,28,5.4,2.5, 0.00I,0,id
20170303,26,4.7,4.2, 0.16B,10010,id
20170304,28,5.7,2.5, 0.01A,0,id
20170305,27,4.4,2.1, 1.26A,10000,id
20170306,27,5,2.1, 0.39A,10000,id
20170307,26,4.6,2.5, 1.69A,10000,id
20170308,28,4.3,2, 0.44D,10000,id
20170309,27,5.4,2.9, 0.00C,10000,id
20170310,28,5.7,2.6, 0.00I,0,id
20170311,27,5,2.1,99.99,10010,id
20170312,27,4.7,1.9, 1.26A,11000,id
20170313,26,4,1.8, 0.21B,10010,id
20170314,26,4.9,1.4, 0.04C,10000,id
20170315,28,5.2,2.5, 0.00I,0,id
20170316,28,5.5,2.5, 0.00I,0,id
20170317,28,5.9,4.5, 0.00I,0,id
20170318,27,5.4,3, 0.00I,0,id
20170319,28,6.1,3.6, 0.00I,0,id
20170320,27,5,3.9,99.99,10000,id
20170321,28,5.3,8.7, 0.16A,10000,id
20170322,27,5.3,2, 0.00I,0,id
20170323,27,5.4,2.4, 0.00I,0,id
20170324,28,6.1,2.5, 0.00I,0,id
20170325,28,5.3,3.4, 0.01C,10000,id
20170326,28,5.4,3.4, 0.00C,10000,id
20170327,28,5.4,3, 0.03B,10000,id
20170328,27,5.3,2, 0.24A,10000,id
20170329,28,6.1,2.6,99.99,10000,id
20170330,28,5.4,2.5, 0.00B,10010,id
20170331,27,5.1,3.6,99.99,10000,id
20170401,27,4.5,3.5, 0.20C,10000,id
20170402,27,5.4,2.5, 0.00I,0,id
20170403,28,5.4,2.4, 0.00I,0,id
20170404,27,4.4,5, 0.31A,10000,id
20170405,27,5.7,3.5, 0.00I,0,id
20170406,26,4.3,2.3,99.99,10000,id
20170407,28,5.4,1.9, 0.08A,0,id
20170408,28,5.4,2.4, 0.00I,0,id
20170409,26,4.6,3.2, 0.59A,10000,id
20170410,27,5.1,1.9,99.99,10000,id
20170411,28,5,2.7, 0.00I,0,id
20170412,28,6.2,2.4, 0.00I,0,id
20170413,28,7,2.9, 0.00I,0,id
20170414,28,5.1,2.4, 0.00I,0,id
20170415,28,5.7,2.5, 0.00I,0,id
20170416,28,5.7,3.6, 0.00I,0,id
20170417,27,4.6,2.7, 0.16A,10000,id
20170418,27,4.9,2.7, 0.00B,10000,id
20170419,29,5.4,4.6, 0.00I,0,id
20170420,27,5,2.1, 0.35A,10000,id
20170421,28,5.7,3.5, 0.00I,0,id
20170422,27,5.3,2, 0.43A,10000,id
20170423,27,4.7,3.4, 0.04C,10000,id
20170424,27,4.8,2.5, 0.10C,10000,id
20170425,27,3.9,4, 0.47C,10010,id
20170426,28,5.5,2.1, 0.00A,0,id
20170427,27,4.7,2.6, 0.51B,10000,id
20170428,26,5,2.2, 0.52B,10000,id
20170429,28,4.7,2.2, 0.00B,10000,id
20170430,26,4,3.4, 1.61A,10010,id
20170501,28,5.4,2.7, 0.00I,0,id
20170502,28,5.4,2.2, 0.00B,10000,id
20170503,27,5,3.5, 0.63A,10010,id
20170504,27,3.6,3, 0.43A,110010,id
20170505,28,5.6,2.6, 0.00I,0,id
20170506,26,4.2,1.8, 0.28B,10010,id
20170507,27,5.1,1.8, 0.08C,10000,id
20170508,27,5.1,1.7, 1.22B,10000,id
20170509,28,5.7,2.6, 0.03A,0,id
20170510,27,5.4,2.6, 0.00I,0,id
20170511,28,5.5,2.9, 0.00I,0,id
20170512,26,4.7,1.6, 1.94B,10010,id
20170513,28,5.2,1.6, 0.01B,0,id
20170514,28,5.1,3.2, 0.20B,10000,id
20170515,26,4.5,1.2, 0.02D,10000,id
20170516,28,5.4,2.7, 0.00B,10000,id
20170517,28,5.6,2.1, 0.00I,0,id
20170518,28,4.4,2, 0.39A,10000,id
20170519,27,5,2.6, 1.30A,10000,id
20170520,28,5.4,2.1, 0.01A,0,id
20170521,28,4.8,2.3, 0.00I,0,id
20170522,29,5.7,3.3, 0.00I,0,id
20170523,29,5.6,3.1, 0.00I,0,id
20170524,28,5.4,1.6, 0.00B,10000,id
20170525,28,4.9,2.1, 0.08A,10000,id
20170526,28,5.3,1.6, 0.00B,10000,id
20170527,28,5.3,1.9, 0.02A,10000,id
20170528,27,4.8,1.7, 1.65A,10000,id
20170529,28,5.1,2, 0.12A,0,id
20170530,28,5.5,2.2, 0.12A,10010,id
20170531,29,5.6,3.4, 0.00I,0,id
20170601,28,5.4,2.5, 0.00I,0,id
20170602,26,4.8,2.2, 2.40B,10010,id
20170603,26,2.9,2.2, 0.71B,10000,id
20170604,26,5.6,1.9, 0.00A,0,id
20170605,27,5.4,2.1,99.99,10000,id
20170606,27,5.3,1.7, 0.00I,0,id
20170607,28,5.7,2.1, 0.01A,10000,id
20170608,27,5.4,2.4, 0.00I,10,id
20170609,28,4.1,4.5, 0.20B,10000,id
20170610,29,5.6,3.7, 0.04A,10000,id
20170611,28,5,2.7, 0.00I,10,id
20170612,26,4.2,2.2, 0.95C,10010,id
20170613,26,4.8,2.1, 0.16D,10000,id
20170614,25,4.8,2.6, 0.08A,10000,id
20170615,27,5.3,2.6, 0.00I,0,id
20170616,27,4.5,1.6, 1.34A,10000,id
20170617,27,5.5,3.5,99.99,10000,id
20170618,28,6,4.2, 0.00I,0,id
20170619,28,5.9,2.9, 0.00I,0,id
20170620,27,5.4,3.4, 1.46A,0,id
20170621,26,4.7,4, 1.38C,10000,id
20170622,27,5.4,2.4,99.99,10000,id
20170623,27,5.2,4, 0.00D,10000,id
20170624,27,5,2.4, 0.00I,100000,id
20170625,27,5.4,2.5,99.99,110000,id
20170626,28,5,1.8, 0.00B,10000,id
20170627,27,6,3, 0.00I,0,id
20170628,28,5.9,2.7, 0.00I,0,id
20170629,27,5.5,1.7, 0.04A,10000,id
20170630,25,4.1,1.3, 0.16C,10000,id
20170701,26,4.5,2.7, 0.67A,10000,id
20170702,25,4.2,3.2, 0.05B,10000,id
20170703,27,5.1,3.2, 0.00C,10000,id
20170704,27,4.6,3, 0.12C,10000,id
20170705,28,5.3,2,99.99,10000,id
20170706,27,5.1,3.2, 0.02A,10010,id
20170707,27,5.5,3.1,99.99,10000,id
20170708,28,5.7,3.5, 0.00I,0,id
20170709,28,6.1,2.8, 0.00I,0,id
20170710,28,5.5,3.6, 0.00I,0,id
20170711,27,5.4,3, 0.12A,0,id
20170712,26,5.7,2, 0.12A,0,id
20170713,27,5.3,3.1, 0.03A,10000,id
20170714,27,5.7,3.1,99.99,10000,id
20170715,26,4.8,3.7,99.99,10000,id
20170716,26,5.5,2.1, 0.00I,0,id
20170717,27,4.9,2.2, 0.94A,10000,id
20170718,26,4,2.9, 0.00C,10000,id
20170719,25,4.3,3.2, 0.01C,10000,id
20170720,28,5.3,3.6,99.99,10000,id
20170721,27,5.3,3.1, 0.00I,0,id
20170722,28,5.3,2.4, 0.00I,0,id
20170723,28,5.9,3.3, 0.00I,0,id
20170724,29,5.9,5.9, 0.00I,0,id
20170725,27,5.4,4.1, 0.01A,10000,id
20170726,28,5.6,3.2, 0.00I,0,id
20170727,28,5.9,3.7, 0.00I,0,id
20170728,28,5.7,3.1, 0.00I,0,id
20170729,28,5.6,3.4, 0.00I,0,id
20170730,28,5.4,2.6, 0.00I,0,id
20170731,28,5.4,5.6, 0.00I,0,id
20170801,28,5.6,3, 0.00I,0,id
20170802,29,5.5,5, 0.00I,0,id
20170803,27,5.4,3.6, 0.00I,0,id
20170804,27,5.4,4.5, 0.00I,0,id
20170805,28,5.6,4, 0.00I,0,id
20170806,28,6.2,3.8, 0.00I,0,id
20170807,29,6.2,3.6, 0.00I,0,id
20170808,27,5.7,3.7, 0.00I,0,id
20170809,26,4.1,3.4, 0.13B,10000,id
20170810,27,5.7,2, 0.00I,0,id
20170811,27,4.3,1.7, 0.28A,10010,id
20170812,26,4.3,3.2, 0.55C,10010,id
20170813,26,4.7,2.1, 0.12C,10000,id
20170814,25,4.4,1.4, 0.03A,10000,id
20170815,27,5.5,2,99.99,10000,id
20170816,26,4.6,1, 1.86C,10000,id
20170817,26,5.2,1.5, 0.05B,10000,id
20170818,26,5.6,3.9, 0.00C,10000,id
20170819,26,6.1,3, 0.12A,10000,id
20170820,28,5.7,3.5, 0.00I,0,id
20170821,28,6.2,5.3, 0.00I,0,id
20170822,28,5.4,4.2,99.99,10000,id
20170823,26,5,2.3, 0.28A,10000,id
20170824,26,4.9,1.7, 0.02D,10000,id
20170825,26,5.4,3.3,99.99,10000,id
20170826,26,5.7,6.2, 0.00I,0,id
20170827,27,5,2.6, 0.00I,0,id
20170828,27,5.3,3.2, 0.00I,0,id
20170829,28,5.4,7.6, 0.00H,10010,id
20170830,28,5.5,5, 0.00I,0,id
20170831,28,5.8,4.7, 0.00I,0,id
20170901,27,5.5,2.6, 0.00I,0,id
20170902,27,5.7,4.3, 0.00I,0,id
20170903,26,4,2.4,99.99,110010,id
20170904,28,5.7,4.7, 0.00I,0,id
20170905,27,6.1,4.2, 0.00I,0,id
20170906,27,6,2.4, 0.00I,0,id
20170907,28,5.6,3.4, 0.00I,0,id
20170908,30,6,7.5, 0.01A,0,id
20170909,28,6.1,4.6, 0.00I,0,id
20170910,26,4.9,3.2, 0.02A,10000,id
20170911,28,5.9,4, 0.00I,0,id
20170912,29,5.4,3.9,99.99,10000,id
20170913,27,5.5,2.3, 0.12A,0,id
20170914,26,5,2.8, 0.00C,10000,id
20170915,26,4.8,3.2, 0.00A,10000,id
20170916,28,5.8,2.4, 0.00I,0,id
20170917,27,5.9,3.1, 0.00B,10000,id
20170918,28,5.4,4.1, 0.00I,0,id
20170919,28,5.7,4.4, 0.00I,0,id
20170920,28,5.8,3.8, 0.00I,0,id
20170921,28,5.8,2.6, 0.00A,10,id
20170922,26,4.4,2, 0.08C,10000,id
20170923,27,5,2, 0.00B,10000,id
20170924,28,5.7,2.5, 0.00I,0,id
20170925,26,5.4,3, 1.30A,10010,id
20170926,29,5.7,2.7, 0.00I,0,id
20170927,27,5.4,3.6, 0.00I,0,id
20170928,28,5.4,2.6, 0.00I,0,id
20170929,25,5.4,2.5, 0.12A,10000,id
20170930,28,5.4,1.9,99.99,10000,id
20171001,27,5.4,0.8, 0.39A,10000,id
20171002,27,5.4,2.2, 0.08A,10010,id
20171003,27,6,2, 0.00B,10000,id
20171004,28,5.7,2.6, 0.71A,10000,id
20171005,28,5.8,3.1, 0.00I,0,id
20171006,28,5.6,2.2, 0.00I,0,id
20171007,28,5.9,2.6, 0.00I,10,id
20171008,28,5.9,4.1, 0.00I,10,id
20171009,28,5.7,2.7, 0.00I,0,id
20171010,28,5.4,2.4, 0.04A,10000,id
20171011,30,6.4,2.5, 0.00I,0,id
20171012,28,5.8,3.4, 0.00I,0,id
20171013,29,5.6,3.6, 0.00A,0,id
20171014,29,5.9,3, 0.00I,0,id
20171015,27,5.4,1.7,99.99,10000,id
20171016,26,4.8,1.9, 0.24B,10000,id
20171017,27,5.2,4.4, 0.00A,10,id
20171018,29,5.7,4.6, 0.00I,0,id
20171019,29,6.3,3.4, 0.00I,0,id
20171020,27,5.7,3,99.99,10000,id
20171021,28,5.3,2.1, 0.00A,0,id
20171022,28,5.6,2.5, 0.00I,0,id
20171023,27,5.5,1.9, 1.34C,10010,id
20171024,28,5.5,1.2, 0.01A,0,id
20171025,28,5.6,1.2, 0.71A,10010,id
20171026,27,5.4,2.5, 1.18B,10000,id
20171027,27,4.3,2, 0.02B,10010,id
20171028,28,5.2,3.4, 0.04A,10000,id
20171029,28,5,2.2, 0.24A,10010,id
20171030,27,5.7,2.7, 0.12A,0,id
20171031,29,6.6,1.1, 0.00I,0,id
20171101,28,5.1,2.5, 0.71A,10,id
20171102,27,4.8,1.1,99.99,10010,id
20171103,28,5.4,2.1, 0.00B,10000,id
20171104,29,5.9,2.7, 0.00I,0,id
20171105,28,5.6,1.4, 0.00I,0,id
20171106,28,5.8,1.7, 0.00A,10,id
20171107,27,5.6,2.4, 0.00I,10,id
20171108,28,6.3,1.7, 0.08C,10000,id
20171109,29,6.7,3, 0.00I,0,id
20171110,27,4.3,2.3, 0.63A,10000,id
20171111,27,4.9,2.5, 0.04C,10000,id
20171112,27,5.4,2.9, 0.00I,0,id
20171113,29,5.9,2.1, 0.03A,10000,id
20171114,27,5.3,3.1, 0.02D,10000,id
20171115,28,6.8,3.3, 0.00I,0,id
20171116,26,6.2,1.6, 0.36B,10000,id
20171117,28,6.1,3.1,99.99,10000,id
20171118,28,5.5,2.9, 0.00A,10010,id
20171119,29,6.2,3.2, 0.00I,0,id
20171120,26,5,2.7, 0.07D,10000,id
20171121,28,5.9,3.6, 0.04A,10000,id
20171122,29,6,3.2, 0.18B,10000,id
20171123,28,5.9,2, 0.00I,0,id
20171124,28,5.5,2.6, 0.00I,0,id
20171125,26,4.2,2.3, 1.30B,10010,id
20171126,27,5.6,2.9, 0.00I,0,id
20171127,28,6.2,2.5, 0.00I,0,id
20171128,28,5.7,3.7, 0.00B,10000,id
20171129,27,4.5,3.3, 0.16A,10000,id
20171130,29,5.7,3.8, 0.00I,0,id
20171201,28,5.6,3.2, 0.00I,0,id
20171202,29,5.1,2.7, 0.04C,10000,id
20171203,27,5.4,1.4, 0.03A,10010,id
20171204,26,4.4,2.9, 1.18A,10000,id
20171205,26,4.4,1, 0.87B,10000,id
20171206,28,5.4,2.1, 0.00I,0,id
20171207,27,5.3,1.8, 0.55B,10000,id
20171208,28,5.7,1.5, 0.00I,0,id
20171209,27,4.7,1.3, 0.08B,110000,id
20171210,28,5.2,3.4, 0.08A,10000,id
