Track Name,Artist,Streams,Date,Country,Indicators
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,20119,21/01/2017,pt,0 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,19508,21/01/2017,pt,0 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,19189,21/01/2017,pt,0 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,17994,21/01/2017,pt,0 0 0 0 0 0
Deu Onda                                                                    ,MC G15           ,17758,21/01/2017,pt,0 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,17701,21/01/2017,pt,0 0 0 0 0 0
Paris                                                                       ,The Chainsmokers ,17689,21/01/2017,pt,0 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,17244,21/01/2017,pt,0 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,39883,22/01/2017,pt,0 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,20718,22/01/2017,pt,0 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,17158,22/01/2017,pt,0 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,16931,22/01/2017,pt,0 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,16685,22/01/2017,pt,0 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,16100,22/01/2017,pt,0 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,15856,22/01/2017,pt,0 0 0 0 0 0
Paris                                                                       ,The Chainsmokers ,15678,22/01/2017,pt,0 0 0 0 0 0
Deu Onda                                                                    ,MC G15           ,15451,22/01/2017,pt,0 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,15417,22/01/2017,pt,0 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,46138,23/01/2017,pt,0 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,23828,23/01/2017,pt,0 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,19839,23/01/2017,pt,0 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,19200,23/01/2017,pt,0 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,19134,23/01/2017,pt,0 0 0 0 0 0
Paris                                                                       ,The Chainsmokers ,18929,23/01/2017,pt,0 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,18433,23/01/2017,pt,0 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,17582,23/01/2017,pt,0 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,17488,23/01/2017,pt,0 0 0 0 0 0
Deu Onda                                                                    ,MC G15           ,15522,23/01/2017,pt,0 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,47116,24/01/2017,pt,0 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,25122,24/01/2017,pt,0 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,21280,24/01/2017,pt,0 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,20637,24/01/2017,pt,0 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,20362,24/01/2017,pt,0 0 0 0 0 0
Paris                                                                       ,The Chainsmokers ,19662,24/01/2017,pt,0 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,19554,24/01/2017,pt,0 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,18566,24/01/2017,pt,0 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,18464,24/01/2017,pt,0 0 0 0 0 0
Mercy                                                                       ,Shawn Mendes     ,16719,24/01/2017,pt,0 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,47917,25/01/2017,pt,1 0 0 0 0 0
Starboy                                                                     ,The Weeknd       ,25296,25/01/2017,pt,1 0 0 0 0 0
Chantaje                                                                    ,Shakira          ,21643,25/01/2017,pt,1 0 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,21060,25/01/2017,pt,1 0 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,20935,25/01/2017,pt,1 0 0 0 0 0
Paris                                                                       ,The Chainsmokers ,19518,25/01/2017,pt,1 0 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,19213,25/01/2017,pt,1 0 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,18545,25/01/2017,pt,1 0 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,17937,25/01/2017,pt,1 0 0 0 0 0
Mercy                                                                       ,Shawn Mendes     ,16202,25/01/2017,pt,1 0 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,46823,26/01/2017,pt,0 1 0 0 0 0
Starboy                                                                     ,The Weeknd       ,23832,26/01/2017,pt,0 1 0 0 0 0
Chantaje                                                                    ,Shakira          ,22663,26/01/2017,pt,0 1 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,21364,26/01/2017,pt,0 1 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,20697,26/01/2017,pt,0 1 0 0 0 0
Paris                                                                       ,The Chainsmokers ,19439,26/01/2017,pt,0 1 0 0 0 0
I Feel It Coming                                                            ,The Weeknd       ,19071,26/01/2017,pt,0 1 0 0 0 0
Say You Won't Let Go                                                        ,James Arthur     ,18515,26/01/2017,pt,0 1 0 0 0 0
Castle on the Hill                                                          ,Ed Sheeran       ,17572,26/01/2017,pt,0 1 0 0 0 0
Mercy                                                                       ,Shawn Mendes     ,15939,26/01/2017,pt,0 1 0 0 0 0
Shape of You                                                                ,Ed Sheeran       ,48845,27/01/2017,pt,0 1 0 0 0 0
Starboy                                                                     ,The Weeknd       ,25769,27/01/2017,pt,0 1 0 0 0 0
Chantaje                                                                    ,Shakira          ,23193,27/01/2017,pt,0 1 0 0 0 0
I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,22634,27/01/2017,pt,0 1 0 0 0 0
Paris                                                                       ,The Chainsmokers ,22373,27/01/2017,pt,0 1 0 0 0 0
Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,20595,27/01/2017,pt,0 1 0 0 0 0
